,junction_id,junction_type,x,y,z,isRoundabout,trafficlight_count,avg_lane_speed,lane_speeds_std_deviation,avg_lane_length,lane_length_standard_deviation,edge_types,edge_prioities,number_of_lanes,intl_avg_lane_speed,intl_lane_speeds_std_deviation,intl_avg_lane_length,intl_lane_length_standard_deviation,intl_edge_types,intl_edge_prioities,intl_number_of_lanes,clusters_maxabs_3dimensions,clusters_robust_3dimensions,clusters_combined_3dimensions,clusters_combined_robust_3dimensions
55,-16502,traffic_light,6668.09,7397.66,,False,"[4, '-16502', [['-30384#7', '-31608', '-16502', 's', 'o'], ['-30384#7', '-30944', '-16502', 's', 'o'], ['-30384#7', '-30944', '-16502', 's', 'o'], ['-30384#7', '-30944', '-16502', 's', 'o']]]",16.67,0.0,85.64,0.0,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary']",7.0,4,17.3575,1.19944518424,5.8375,1.26872721654,,-1,4,1,15,5,0
56,-16558,traffic_light,5417.51,8748.25,,False,"[12, '-16558', [['--30916#0', '-31952#12', '-16558', 'r', 'o'], ['--30916#0', '--31952#11', '-16558', 'l', 'o'], ['--30916#0', '--31952#11', '-16558', 'l', 'o'], ['--31952#12', '--31952#11', '-16558', 's', 'o'], ['--31952#12', '--31952#11', '-16558', 's', 'o'], ['--31952#12', '--31952#11', '-16558', 's', 'o'], ['--31952#12', '-30916#0', '-16558', 'l', 'o'], ['--31952#12', '-30916#0', '-16558', 'l', 'o'], ['-31952#11', '-30916#0', '-16558', 'r', 'o'], ['-31952#11', '-31952#12', '-16558', 's', 'o'], ['-31952#11', '-31952#12', '-16558', 's', 'o'], ['-31952#11', '-31952#12', '-16558', 's', 'o']]]",13.89,0.0,125.103333333,54.7609692715,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",9.0,9,14.5825,1.19944518424,18.9508333333,6.70384150858,,-1,12,5,4,0,0
57,-16730,traffic_light,7167.37,7299.5,,False,"[16, '-16730', [['--30528#1', '--32162#0', '-16730', 'r', 'o'], ['--30528#1', '--30528#0', '-16730', 's', 'o'], ['--30528#1', '--30528#0', '-16730', 's', 'o'], ['--30528#1', '--30528#0', '-16730', 's', 'o'], ['--30528#1', '-32162#1', '-16730', 'l', 'o'], ['--32162#1', '-30528#1', '-16730', 'r', 'o'], ['--32162#1', '--32162#0', '-16730', 's', 'o'], ['--32162#1', '--30528#0', '-16730', 'l', 'o'], ['-30528#0', '-32162#1', '-16730', 'r', 'o'], ['-30528#0', '-30528#1', '-16730', 's', 'o'], ['-30528#0', '-30528#1', '-16730', 's', 'o'], ['-30528#0', '-30528#1', '-16730', 's', 'o'], ['-30528#0', '--32162#0', '-16730', 'l', 'o'], ['-32162#0', '--30528#0', '-16730', 'r', 'o'], ['-32162#0', '-32162#1', '-16730', 's', 'o'], ['-32162#0', '-30528#1', '-16730', 'l', 'o']]]",13.89,0.0,79.1825,14.5174255207,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.residential']",7.75,8,13.89,0.0,12.233125,5.27097206257,,-1,16,0,18,0,0
58,-16816,traffic_light,7644.66,5141.45,,False,"[11, '-16816', [['--30528#23', '-31688#0', '-16816', 'r', 'o'], ['--30528#23', '--30528#22', '-16816', 's', 'o'], ['--30528#23', '--30528#22', '-16816', 's', 'o'], ['--30528#23', '--30528#22', '-16816', 's', 'o'], ['--31688#0', '--30528#22', '-16816', 'r', 'o'], ['--31688#0', '-30528#23', '-16816', 'l', 'o'], ['--31688#0', '-30528#23', '-16816', 'l', 'o'], ['-30528#22', '-30528#23', '-16816', 's', 'o'], ['-30528#22', '-30528#23', '-16816', 's', 'o'], ['-30528#22', '-30528#23', '-16816', 's', 'o'], ['-30528#22', '-31688#0', '-16816', 'l', 'o']]]",13.89,0.0,77.84,52.2124361212,"['highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.28571428571,7,13.89,1.7763568394e-15,11.1172727273,4.55556820308,,-1,11,0,2,7,0
59,-16852,traffic_light,8142.21,9452.86,,False,"[11, '-16852', [['--32552#2', '--32710#1', '-16852', 'r', 'o'], ['--32552#2', '--32552#1', '-16852', 's', 'o'], ['--32552#2', '--32552#1', '-16852', 's', 'o'], ['--32552#2', '--32552#1', '-16852', 's', 'o'], ['-32552#1', '-32552#2', '-16852', 's', 'o'], ['-32552#1', '-32552#2', '-16852', 's', 'o'], ['-32552#1', '-32552#2', '-16852', 's', 'o'], ['-32552#1', '--32710#1', '-16852', 'l', 'o'], ['-32710#1', '--32552#1', '-16852', 'r', 'o'], ['-32710#1', '-32552#2', '-16852', 'l', 'o'], ['-32710#1', '-32552#2', '-16852', 'l', 'o']]]",13.89,0.0,431.1175,357.207337822,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.tertiary', 'highway.tertiary']",8.25,8,13.89,1.7763568394e-15,15.5745454545,5.29158571119,,-1,11,2,30,2,0
60,-16864,traffic_light,6614.27,5707.65,,False,"[10, '-16864', [['--31272#6', '--31272#5', '-16864', 's', 'o'], ['--31272#6', '--31272#5', '-16864', 's', 'o'], ['--31272#6', '--30722', '-16864', 'l', 'o'], ['-30722', '-31272#6', '-16864', 'r', 'o'], ['-30722', '--31272#5', '-16864', 'l', 'o'], ['-30722', '--31272#5', '-16864', 'l', 'o'], ['-31272#5', '--30722', '-16864', 'r', 'o'], ['-31272#5', '-31272#6', '-16864', 's', 'o'], ['-31272#5', '-31272#6', '-16864', 's', 'o'], ['-31272#5', '-31272#6', '-16864', 's', 'o']]]",14.585,1.20377531126,143.07625,75.3982229462,"['highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.5,8,14.585,0.695,12.153,4.81122448032,,-1,10,3,10,2,0
61,-16936,traffic_light,6633.14,4813.07,,False,"[14, '-16936', [['--30348#5', '--32474#1', '-16936', 'r', 'o'], ['--30348#5', '--30348#4', '-16936', 's', 'o'], ['--30348#5', '--30348#4', '-16936', 's', 'o'], ['--30348#5', '-32560', '-16936', 'l', 'o'], ['--32560', '-30348#5', '-16936', 'r', 'o'], ['--32560', '--32474#1', '-16936', 's', 'o'], ['--32560', '--30348#4', '-16936', 'l', 'o'], ['-30348#4', '-32560', '-16936', 'r', 'o'], ['-30348#4', '-30348#5', '-16936', 's', 'o'], ['-30348#4', '-30348#5', '-16936', 's', 'o'], ['-30348#4', '--32474#1', '-16936', 'l', 'o'], ['-32474#1', '--30348#4', '-16936', 'r', 'o'], ['-32474#1', '-32560', '-16936', 's', 'o'], ['-32474#1', '-30348#5', '-16936', 'l', 'o']]]",13.89,0.0,120.198333333,29.6711899642,"['highway.residential', 'highway.tertiary', 'highway.tertiary', 'highway.residential', 'highway.tertiary', 'highway.tertiary']",5.33333333333,6,13.89,1.7763568394e-15,9.20428571429,3.70616419782,,-1,14,4,28,0,0
62,-16944,traffic_light,7885.87,5184.05,,False,"[14, '-16944', [['--30694#3', '--30398#9', '-16944', 'r', 'o'], ['--30694#3', '--30694#2', '-16944', 's', 'o'], ['--30694#3', '--30694#2', '-16944', 's', 'o'], ['--30694#3', '--31904#2', '-16944', 'l', 'o'], ['-30398#9', '--30694#2', '-16944', 'r', 'o'], ['-30398#9', '--31904#2', '-16944', 's', 'o'], ['-30398#9', '-30694#3', '-16944', 'l', 'o'], ['-30694#2', '--31904#2', '-16944', 'r', 'o'], ['-30694#2', '-30694#3', '-16944', 's', 'o'], ['-30694#2', '-30694#3', '-16944', 's', 'o'], ['-30694#2', '--30398#9', '-16944', 'l', 'o'], ['-31904#2', '-30694#3', '-16944', 'r', 'o'], ['-31904#2', '--30398#9', '-16944', 's', 'o'], ['-31904#2', '--30694#2', '-16944', 'l', 'o']]]",13.89,0.0,83.735,28.2296710041,"['highway.residential', 'highway.tertiary', 'highway.tertiary', 'highway.residential', 'highway.tertiary', 'highway.tertiary']",5.33333333333,6,13.89,1.7763568394e-15,9.80142857143,3.66325354441,,-1,14,4,28,7,0
63,-17046,traffic_light,7714.44,6176.32,,False,"[8, '-17046', [['--32468#1', '--32468#0', '-17046', 's', 'o'], ['--32468#1', '--32468#0', '-17046', 's', 'o'], ['--32468#1', '--32178', '-17046', 'l', 'o'], ['-32178', '-32468#1', '-17046', 'r', 'o'], ['-32178', '--32468#0', '-17046', 'l', 'o'], ['-32468#0', '--32178', '-17046', 'r', 'o'], ['-32468#0', '-32468#1', '-17046', 's', 'o'], ['-32468#0', '-32468#1', '-17046', 's', 'o']]]",15.7433333333,1.3105045678,134.223333333,88.3353309208,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.tertiary', 'highway.tertiary']",6.66666666667,6,15.975,0.695,11.725,4.09587902653,,-1,8,8,3,1,0
64,-17072,traffic_light,8624.43,7065.09,,False,"[11, '-17072', [['--30838#0', '--30856#3', '-17072', 'r', 'o'], ['--30838#0', '-30856#4', '-17072', 'l', 'o'], ['--30838#0', '-30856#4', '-17072', 'l', 'o'], ['--30856#4', '-30838#0', '-17072', 'r', 'o'], ['--30856#4', '--30856#3', '-17072', 's', 'o'], ['--30856#4', '--30856#3', '-17072', 's', 'o'], ['--30856#4', '--30856#3', '-17072', 's', 'o'], ['-30856#3', '-30856#4', '-17072', 's', 'o'], ['-30856#3', '-30856#4', '-17072', 's', 'o'], ['-30856#3', '-30856#4', '-17072', 's', 'o'], ['-30856#3', '-30838#0', '-17072', 'l', 'o']]]",13.89,0.0,80.4071428571,26.0636505032,"['highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.28571428571,7,13.89,1.7763568394e-15,9.65454545455,3.84345101471,,-1,11,0,28,7,0
65,-17158,traffic_light,6838.48,8022.56,,False,"[8, '-17158', [['--30860#2', '--31752', '-17158', 'r', 'o'], ['--30860#2', '--30860#1', '-17158', 's', 'o'], ['--30860#2', '--30860#1', '-17158', 's', 'o'], ['-30860#1', '-30860#2', '-17158', 's', 'o'], ['-30860#1', '-30860#2', '-17158', 's', 'o'], ['-30860#1', '--31752', '-17158', 'l', 'o'], ['-31752', '--30860#1', '-17158', 'r', 'o'], ['-31752', '-30860#2', '-17158', 'l', 'o']]]",16.114,1.112,66.382,14.9895128673,"['highway.secondary', 'highway.secondary', 'highway.residential', 'highway.secondary', 'highway.secondary']",6.4,5,15.975,0.695,8.32,2.04071066053,,-1,8,6,33,7,0
66,-17268,traffic_light,7288.74,6074.5,,False,"[12, '-17268', [['--30528#14', '-32850', '-17268', 'r', 'o'], ['--30528#14', '--30528#13', '-17268', 's', 'o'], ['--30528#14', '--30528#13', '-17268', 's', 'o'], ['--30528#14', '--30528#13', '-17268', 's', 'o'], ['-30528#13', '-30528#14', '-17268', 's', 'o'], ['-30528#13', '-30528#14', '-17268', 's', 'o'], ['-30528#13', '-30528#14', '-17268', 's', 'o'], ['-30528#13', '-32850', '-17268', 'l', 'o'], ['-31754', '-30528#14', '-17268', 'r', 'o'], ['-31754', '-32850', '-17268', 's', 'o'], ['-31754', '--30528#13', '-17268', 'l', 'o'], ['-31754', '--30528#13', '-17268', 'l', 'o']]]",13.89,0.0,62.97125,10.4507193981,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.tertiary', 'highway.tertiary', 'highway.primary', 'highway.primary', 'highway.primary']",8.25,8,14.2375,0.60188765563,23.3483333333,6.00086081788,,-1,12,2,4,7,0
67,-17348,traffic_light,7677.91,10926.35,,False,"[8, '-17348', [['--30266', '--32230#6', '-17348', 'r', 'o'], ['--30266', '-32230#7', '-17348', 'l', 'o'], ['--32230#7', '-30266', '-17348', 'r', 'o'], ['--32230#7', '--32230#6', '-17348', 's', 'o'], ['--32230#7', '--32230#6', '-17348', 's', 'o'], ['-32230#6', '-32230#7', '-17348', 's', 'o'], ['-32230#6', '-32230#7', '-17348', 's', 'o'], ['-32230#6', '-30266', '-17348', 'l', 'o']]]",16.114,1.112,206.542,80.3239932772,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.residential']",6.4,5,15.975,0.695,8.64875,2.45082862263,,-1,8,6,33,7,0
68,-1740,traffic_light,4643.4,6351.48,,False,"[11, '-1740', [['--31496#9', '--31806#1', '-1740', 'r', 'o'], ['--31496#9', '--31496#8', '-1740', 's', 'o'], ['--31496#9', '--31496#8', '-1740', 's', 'o'], ['--31496#9', '--31496#8', '-1740', 's', 'o'], ['-31496#8', '-31496#9', '-1740', 's', 'o'], ['-31496#8', '-31496#9', '-1740', 's', 'o'], ['-31496#8', '-31496#9', '-1740', 's', 'o'], ['-31496#8', '--31806#1', '-1740', 'l', 'o'], ['-31806#1', '--31496#8', '-1740', 'r', 'o'], ['-31806#1', '-31496#9', '-1740', 'l', 'o'], ['-31806#1', '-31496#9', '-1740', 'l', 'o']]]",14.585,1.20377531126,374.34,389.867194023,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.secondary', 'highway.secondary']",8.5,8,14.5218181818,0.692122140847,16.2354545455,5.38569715861,,-1,11,3,26,5,0
69,-17472,traffic_light,6811.35,7109.49,,False,"[12, '-17472', [['--31834#1', '--31834#0', '-17472', 's', 'o'], ['--31834#1', '--31834#0', '-17472', 's', 'o'], ['--31834#1', '--31834#0', '-17472', 's', 'o'], ['--31834#1', '-30662', '-17472', 'l', 'o'], ['-30644#1', '--31834#0', '-17472', 'r', 'o'], ['-30644#1', '-30662', '-17472', 's', 'o'], ['-30644#1', '-31834#1', '-17472', 'l', 'o'], ['-30644#1', '-31834#1', '-17472', 'l', 'o'], ['-31834#0', '-30662', '-17472', 'r', 'o'], ['-31834#0', '-31834#1', '-17472', 's', 'o'], ['-31834#0', '-31834#1', '-17472', 's', 'o'], ['-31834#0', '-31834#1', '-17472', 's', 'o']]]",17.70875,1.34102048362,181.52,62.6536503326,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary']",8.5,8,17.59,0.650538238692,12.0208333333,4.64985565786,,-1,12,3,1,0,0
70,-17612,traffic_light,9294.31,2166.8,,False,"[11, '-17612', [['--30528#49', '-32226#0', '-17612', 'r', 'o'], ['--30528#49', '--30528#48', '-17612', 's', 'o'], ['--30528#49', '--30528#48', '-17612', 's', 'o'], ['--30528#49', '--30528#48', '-17612', 's', 'o'], ['--32226#0', '--30528#48', '-17612', 'r', 'o'], ['--32226#0', '-30528#49', '-17612', 'l', 'o'], ['--32226#0', '-30528#49', '-17612', 'l', 'o'], ['-30528#48', '-30528#49', '-17612', 's', 'o'], ['-30528#48', '-30528#49', '-17612', 's', 'o'], ['-30528#48', '-30528#49', '-17612', 's', 'o'], ['-30528#48', '-32226#0', '-17612', 'l', 'o']]]",14.585,1.20377531126,95.8475,50.7754145109,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary']",8.5,8,14.5218181818,0.692122140847,14.6281818182,4.64433343526,,-1,11,3,10,0,0
71,-17638,traffic_light,9696.8,1072.59,,False,"[11, '-17638', [['--30528#57', '--31074', '-17638', 'r', 'o'], ['--30528#57', '--30528#56', '-17638', 's', 'o'], ['--30528#57', '--30528#56', '-17638', 's', 'o'], ['--30528#57', '--30528#56', '-17638', 's', 'o'], ['-30528#56', '-30528#57', '-17638', 's', 'o'], ['-30528#56', '-30528#57', '-17638', 's', 'o'], ['-30528#56', '-30528#57', '-17638', 's', 'o'], ['-30528#56', '--31074', '-17638', 'l', 'o'], ['-31074', '--30528#56', '-17638', 'r', 'o'], ['-31074', '-30528#57', '-17638', 'l', 'o'], ['-31074', '-30528#57', '-17638', 'l', 'o']]]",14.585,1.20377531126,555.9325,112.274535487,"['highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.5,8,14.5218181818,0.692122140847,16.6036363636,5.34570222061,,-1,11,3,26,4,0
72,-17662,traffic_light,8908.69,2659.3,,False,"[10, '-17662', [['--30528#43', '--30528#42', '-17662', 's', 'o'], ['--30528#43', '--30528#42', '-17662', 's', 'o'], ['--30528#43', '--31794#7', '-17662', 'l', 'o'], ['-30528#42', '--31794#7', '-17662', 'r', 'o'], ['-30528#42', '-30528#43', '-17662', 's', 'o'], ['-30528#42', '-30528#43', '-17662', 's', 'o'], ['-30528#42', '-30528#43', '-17662', 's', 'o'], ['-31794#7', '-30528#43', '-17662', 'r', 'o'], ['-31794#7', '--30528#42', '-17662', 'l', 'o'], ['-31794#7', '--30528#42', '-17662', 'l', 'o']]]",14.585,1.20377531126,122.92625,38.398590123,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary']",8.5,8,14.307,0.636978021599,12.417,4.67784148941,,-1,10,3,10,4,0
73,-17684,traffic_light,7382.15,5884.51,,False,"[20, '-17684', [['--30528#16', '-31376#0', '-17684', 'r', 'o'], ['--30528#16', '-32410#0', '-17684', 's', 'o'], ['--30528#16', '--30528#15', '-17684', 's', 'o'], ['--30528#16', '--30528#15', '-17684', 's', 'o'], ['--30528#16', '--30528#15', '-17684', 's', 'o'], ['--30528#16', '--31230#5', '-17684', 'l', 'o'], ['--32410#0', '--30528#15', '-17684', 'r', 'o'], ['--32410#0', '--31230#5', '-17684', 'R', 'o'], ['--32410#0', '-30528#16', '-17684', 's', 'o'], ['--32410#0', '-30528#16', '-17684', 's', 'o'], ['--32410#0', '-31376#0', '-17684', 'l', 'o'], ['-30528#15', '--31230#5', '-17684', 'r', 'o'], ['-30528#15', '-30528#16', '-17684', 's', 'o'], ['-30528#15', '-30528#16', '-17684', 's', 'o'], ['-30528#15', '-31376#0', '-17684', 'L', 'o'], ['-30528#15', '-32410#0', '-17684', 'l', 'o'], ['-31230#5', '-30528#16', '-17684', 'r', 'o'], ['-31230#5', '-31376#0', '-17684', 's', 'o'], ['-31230#5', '-32410#0', '-17684', 'L', 'o'], ['-31230#5', '--30528#15', '-17684', 'l', 'o']]]",14.3954545455,1.07223101002,128.458181818,23.8555051082,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary']",8.63636363636,11,14.3765,0.662987744985,26.829,10.9382653561,,-1,20,3,34,0,0
74,-17958,traffic_light,7456.27,8893.1,,False,"[11, '-17958', [['--30850#0', '-32552#1', '-17958', 'r', 'o'], ['--30850#0', '--32552#0', '-17958', 'l', 'o'], ['--30850#0', '--32552#0', '-17958', 'l', 'o'], ['--32552#1', '--32552#0', '-17958', 's', 'o'], ['--32552#1', '--32552#0', '-17958', 's', 'o'], ['--32552#1', '--32552#0', '-17958', 's', 'o'], ['--32552#1', '-30850#0', '-17958', 'l', 'o'], ['-32552#0', '-30850#0', '-17958', 'r', 'o'], ['-32552#0', '-32552#1', '-17958', 's', 'o'], ['-32552#0', '-32552#1', '-17958', 's', 'o'], ['-32552#0', '-32552#1', '-17958', 's', 'o']]]",14.585,1.20377531126,389.59875,376.985757239,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary']",8.5,8,14.5218181818,0.692122140847,14.0690909091,4.17245394233,,-1,11,3,26,7,0
75,-18262,traffic_light,3512.22,8016.12,,False,"[18, 'joinedS_0', [['--31768#1', '--31910#2', 'joinedS_0', 'r', 'o'], ['--31768#1', '--31768#0', 'joinedS_0', 's', 'o'], ['--31768#1', '--31768#0', 'joinedS_0', 's', 'o'], ['--31768#1', '--31768#0', 'joinedS_0', 's', 'o'], ['--31768#1', '-31910#3', 'joinedS_0', 'l', 'o'], ['--31910#4', '--31910#3', 'joinedS_0', 's', 'o'], ['--31910#4', '--31910#3', 'joinedS_0', 's', 'o'], ['--31910#4', '-32124#0', 'joinedS_0', 'l', 'o'], ['--32124#0', '-31910#4', 'joinedS_0', 'r', 'o'], ['--32124#0', '--31910#3', 'joinedS_0', 'l', 'o'], ['-31768#0', '-31910#3', 'joinedS_0', 'r', 'o'], ['-31768#0', '-31768#1', 'joinedS_0', 's', 'o'], ['-31768#0', '-31768#1', 'joinedS_0', 's', 'o'], ['-31768#0', '-31768#1', 'joinedS_0', 's', 'o'], ['-31768#0', '--31910#2', 'joinedS_0', 'l', 'o'], ['-31910#2', '--31768#0', 'joinedS_0', 'r', 'o'], ['-31910#2', '-31910#3', 'joinedS_0', 's', 'o'], ['-31910#2', '-31768#1', 'joinedS_0', 'l', 'o']]]",15.002,1.36191629699,175.735,109.609705524,"['highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary']",8.2,10,14.9325,0.919398580595,17.04125,6.24665397933,,-1,16,3,32,14,0
76,-18372,traffic_light,9292.9,1906.69,,False,"[11, '-18372', [['--30528#51', '-31540#0', '-18372', 'r', 'o'], ['--30528#51', '--30528#50', '-18372', 's', 'o'], ['--30528#51', '--30528#50', '-18372', 's', 'o'], ['--30528#51', '--30528#50', '-18372', 's', 'o'], ['--31540#0', '--30528#50', '-18372', 'r', 'o'], ['--31540#0', '-30528#51', '-18372', 'l', 'o'], ['--31540#0', '-30528#51', '-18372', 'l', 'o'], ['-30528#50', '-30528#51', '-18372', 's', 'o'], ['-30528#50', '-30528#51', '-18372', 's', 'o'], ['-30528#50', '-30528#51', '-18372', 's', 'o'], ['-30528#50', '-31540#0', '-18372', 'l', 'o']]]",13.89,0.0,127.8325,42.8629798748,"['highway.tertiary', 'highway.tertiary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.25,8,13.89,1.7763568394e-15,14.6745454545,4.7766294005,,-1,11,2,18,4,0
77,-18406,traffic_light,2178.83,7376.65,,False,"[16, '-18406', [['--32134', '-32308#1', '-18406', 'r', 'o'], ['--32134', '--30942#2', '-18406', 's', 'o'], ['--32134', '--32308#0', '-18406', 'l', 'o'], ['--32308#1', '--30942#2', '-18406', 'r', 'o'], ['--32308#1', '--32308#0', '-18406', 's', 'o'], ['--32308#1', '--32308#0', '-18406', 's', 'o'], ['--32308#1', '--32308#0', '-18406', 's', 'o'], ['--32308#1', '-32134', '-18406', 'l', 'o'], ['-30942#2', '--32308#0', '-18406', 'r', 'o'], ['-30942#2', '-32134', '-18406', 's', 'o'], ['-30942#2', '-32308#1', '-18406', 'l', 'o'], ['-32308#0', '-32134', '-18406', 'r', 'o'], ['-32308#0', '-32308#1', '-18406', 's', 'o'], ['-32308#0', '-32308#1', '-18406', 's', 'o'], ['-32308#0', '-32308#1', '-18406', 's', 'o'], ['-32308#0', '--30942#2', '-18406', 'l', 'o']]]",17.22,2.71893361449,180.344,170.566799712,"['highway.tertiary', 'highway.tertiary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.tertiary', 'highway.tertiary', 'highway.primary', 'highway.primary', 'highway.primary']",7.8,10,17.35625,1.8364363418,15.8525,6.36303534094,,-1,16,2,31,0,0
78,-18616,traffic_light,7284.9,8737.29,,False,"[12, '-18616', [['--30648#14', '--30648#13', '-18616', 's', 'o'], ['--30648#14', '--30648#13', '-18616', 's', 'o'], ['--30648#14', '--30648#13', '-18616', 's', 'o'], ['--30648#14', '-31952#0', '-18616', 'l', 'o'], ['--30648#14', '-31952#0', '-18616', 'l', 'o'], ['--31952#0', '-30648#14', '-18616', 'r', 'o'], ['--31952#0', '--30648#13', '-18616', 'l', 'o'], ['--31952#0', '--30648#13', '-18616', 'l', 'o'], ['-30648#13', '-31952#0', '-18616', 'r', 'o'], ['-30648#13', '-30648#14', '-18616', 's', 'o'], ['-30648#13', '-30648#14', '-18616', 's', 'o'], ['-30648#13', '-30648#14', '-18616', 's', 'o']]]",13.89,0.0,105.23,28.7618230762,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",9.0,9,13.89,0.0,19.1483333333,6.3718140187,,-1,12,5,4,8,0
79,-1868,traffic_light,5493.82,8489.28,,False,"[10, '-1868', [['--31952#14', '--30646#12', '-1868', 'r', 'o'], ['--31952#14', '--31952#13', '-1868', 's', 'o'], ['--31952#14', '--31952#13', '-1868', 's', 'o'], ['--31952#14', '--31952#13', '-1868', 's', 'o'], ['-30646#12', '--31952#13', '-1868', 'r', 'o'], ['-30646#12', '-31952#14', '-1868', 'l', 'o'], ['-30646#12', '-31952#14', '-1868', 'l', 'o'], ['-31952#13', '-31952#14', '-1868', 's', 'o'], ['-31952#13', '-31952#14', '-1868', 's', 'o'], ['-31952#13', '--30646#12', '-1868', 'l', 'o']]]",14.585,1.20377531126,295.08,138.423147992,"['highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.5,8,14.585,0.695,14.074,4.984036918,,-1,10,3,19,4,0
80,-18996,traffic_light,6343.23,6496.17,,False,"[12, '-18996', [['--32924#11', '--32924#10', '-18996', 's', 'o'], ['--32924#11', '--32924#10', '-18996', 's', 'o'], ['--32924#11', '--32924#10', '-18996', 's', 'o'], ['--32924#11', '-30520#1', '-18996', 'l', 'o'], ['-30520#0', '--32924#10', '-18996', 'r', 'o'], ['-30520#0', '-30520#1', '-18996', 's', 'o'], ['-30520#0', '-32924#11', '-18996', 'l', 'o'], ['-30520#0', '-32924#11', '-18996', 'l', 'o'], ['-32924#10', '-30520#1', '-18996', 'r', 'o'], ['-32924#10', '-32924#11', '-18996', 's', 'o'], ['-32924#10', '-32924#11', '-18996', 's', 'o'], ['-32924#10', '-32924#11', '-18996', 's', 'o']]]",13.89,0.0,101.371428571,17.9878557672,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary']",8.28571428571,7,13.89,0.0,10.7483333333,5.05099137684,,-1,12,0,2,4,0
81,-1912,traffic_light,1332.48,8364.78,,False,"[11, '-1912', [['--30314#1', '-30358#0', '-1912', 'r', 'o'], ['--30314#1', '--30314#0', '-1912', 's', 'o'], ['--30314#1', '--30314#0', '-1912', 's', 'o'], ['--30314#1', '--30314#0', '-1912', 's', 'o'], ['--30358#0', '--30314#0', '-1912', 'r', 'o'], ['--30358#0', '-30314#1', '-1912', 'l', 'o'], ['--30358#0', '-30314#1', '-1912', 'l', 'o'], ['-30314#0', '-30314#1', '-1912', 's', 'o'], ['-30314#0', '-30314#1', '-1912', 's', 'o'], ['-30314#0', '-30314#1', '-1912', 's', 'o'], ['-30314#0', '-30358#0', '-1912', 'l', 'o']]]",18.7475,1.19944518424,231.24625,71.445790103,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary']",8.5,8,18.8081818182,0.692122140847,14.5481818182,4.7241753839,,-1,11,3,1,0,0
